4.00000000e+00,5.17949399e-16,4.49738688e-16
8.00000000e+00,1.35628841e-15,1.37578720e-15
1.20000000e+01,2.50327170e-15,1.85080250e-15
1.60000000e+01,4.97941601e-15,2.69714937e-15
2.00000000e+01,6.64684519e-15,3.25847394e-15
2.40000000e+01,8.74172953e-15,3.74967074e-15
2.80000000e+01,1.05103488e-14,4.84412642e-15
3.20000000e+01,1.11525028e-14,5.04585450e-15
